X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
-0.233108396360247,0.283322235013582,-0.754012815815903,-0.526833335808511,-0.13687721459922,-0.149054455089499,-0.0813806650007799,-0.0252113555719516,0.0983344344782612,13
-0.261693721699945,-3.28021494602162,0.773118475122162,-0.522417842558362,-0.389529706369357,-0.386235147104132,-0.0807085449842555,-0.0510296124826625,-0.301962125740472,4
-1.94538553571591,-1.71098245705058,-2.73451063408305,-0.435922594248219,-0.179019667721652,-0.184880542798151,-0.0712988647529143,-0.0179172081350136,0.196067537873099,16
0.115937291963317,0.283322235013582,-0.548566978857385,-0.526833335808511,-0.13687721459922,-0.149054455089499,-0.0813806650007799,-0.0252113555719516,0.0983344344782612,13
-0.0622220189705515,0.4994676750014,0.158827552307392,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
1.10140465278208,0.451841002236329,-0.00164347568917803,0.325611174336076,-0.249357149622369,-0.248543944693897,0.0782478389237581,0.169593944462801,1.66925334928902,3
1.0961691556785,0.383968844881231,0.141866406866507,1.43669964272004,-0.25675983203031,-0.272794450846479,-5.92378390863887,3.9571596396541,-2.27321420204257,12
-0.370520202160217,0.333894459839905,0.998850319151624,-0.60023202679999,-0.366808324954948,-0.360813076789158,-0.0887739851825479,-0.0535769857809628,-0.350855646796655,1
1.07819541410395,0.288176172917341,-0.913941472488991,3.1067644584473,-0.289470505555551,-0.228739498212957,-0.493054175121957,-0.0891045860947663,0.603745996862065,6
-1.91762422099133,0.368535811546207,-0.0398700935656104,-0.413605252106619,2.48773185168732,2.4751537336375,-0.068946444695079,-0.0381445919319575,-0.102959080187187,-1
0.222845280823668,0.371149470417462,0.493776603564973,-0.367251457272305,-0.395739975643471,-0.403699655840823,-0.0632334245546219,-0.0504787233983325,-0.278527679357411,0
0.577827954799505,-2.35066509412776,-0.303894957294765,-0.611029773497979,-0.142599434615626,-0.158983902671389,-0.0897821652073345,-0.0245357833420532,0.118601907589333,10
-0.0124938677557153,-1.71098245705058,-0.983297792169697,-0.435921483711687,-0.179020205060783,-0.184881024638267,-0.0712988647529143,-0.017917065002878,0.196069464255868,16
1.16556656800152,0.38409330482748,-0.573501421328643,1.30673910509461,-0.257425832255722,-0.269053686155608,5.56946837392786,-6.32503273559111,-3.39417440885364,6
1.10697620272734,0.315349927848629,0.874277517172682,3.28100652973885,-0.415885807118673,-0.114037771502608,-0.473226634634488,-0.0489884154858825,0.048595231386553,15
0.885610256591694,0.368535811546207,0.0324356827675314,-0.413604141570087,2.48773014368088,2.4751537336375,-0.068946444695079,-0.0381445917199099,-0.102959080187187,-1
-1.38511014551615,0.368535811546207,-0.0261345917349759,-0.413604141570087,2.48773014368088,2.4751537336375,-0.068946444695079,-0.0381445917199099,-0.102959080187187,-1
0.0483239730344817,0.368535811546207,0.0108389706458459,-0.413604141570087,2.48773014368088,2.4751537336375,-0.068946444695079,-0.0381445917199099,-0.102959080187187,-1
-0.76869534418972,-1.71098245705058,-1.66842141726625,-0.435922594248219,-0.179019667721652,-0.184880542798151,-0.0712988647529143,-0.0179172081350136,0.196067537873099,16
-0.795959197310931,0.333894459839905,1.27358086107822,-0.600230916263459,-0.366808263187419,-0.360813076789158,-0.0887739851825479,-0.0535769940508196,-0.350855646796655,1
1.06305332187835,0.333935946488656,-0.740550230864881,1.67376698668449,-0.258429266800296,-0.254433719372281,-1.50795540007376,-1.32772788602772,3.08543364180913,6
1.12245398506895,0.269922047467314,0.0385606931264601,0.138718981411621,-0.247013354441886,-0.247176297884504,0.0251503576183328,0.121504278679413,1.503158700576,12
-0.678319733422563,0.283322235013582,-1.01606109039356,-0.526833335808511,-0.13687721459922,-0.149054455089499,-0.0813806650007799,-0.0252113555719516,0.0983344344782612,13
1.09923982457848,0.494281843907641,-0.02153578458032,0.466395000999728,-0.251891993271853,-0.251461173076802,0.13537804032833,0.269704966515539,2.16980079518148,3
-0.67174223049118,0.368535811546207,-0.00773418869849089,-0.413605252106619,2.48773185168732,2.4751537336375,-0.068946444695079,-0.0381445919319575,-0.102959080187187,-1
-0.357635595789702,-3.28021494602162,0.824438851599906,-0.522417842558362,-0.389528366819656,-0.38623388829683,-0.0807085449842555,-0.051029736742561,-0.30196405212324,4
-1.76560773651051,-2.35066509412776,-1.75211906885395,-0.611028662961447,-0.14259949883851,-0.158983902671389,-0.0897821652073345,-0.0245357754962917,0.118601907589333,10
1.10028924836207,0.270751780442316,0.246059619830656,2.28156918318172,-0.250704504214691,-0.274460464671099,-0.687968979914024,0.21302851298263,-1.98785912249281,12
-1.25960604242503,0.363059573911198,-0.00877509306178916,-0.399976747789256,3.29898936162311,3.31136902629372,-0.0672661446537681,-0.0382798146918555,-0.104983708477248,8
0.490734667540238,0.69959926857169,0.722329332466258,-0.412817881705624,-0.32191722145671,-0.32643242739088,-0.0686103846868168,-0.0638652609284579,-0.478199179731487,5
1.12186316954755,0.498803888621398,0.0173280561232146,0.000538252378338635,-0.269370591316623,-0.277686981971084,-0.005431103133526,-0.172061973817607,-1.6058420083677,3
-1.99323474493855,0.69959926857169,3.43845813392359,-0.412816771169092,-0.321916840884333,-0.326432087964019,-0.0686103846868168,-0.0638654085135933,-0.478201106114256,5
1.08995563755138,0.312860728923627,0.0525675729763767,-0.550718755532911,-0.33291505505903,-0.331979868065398,-0.0837330850586152,-0.0602169466254557,-0.449205192677525,15
0.453570535727075,0.368535811546207,0.0212917756194769,-0.413605252106619,2.48773185168732,2.4751537336375,-0.068946444695079,-0.0381445919319575,-0.102959080187187,-1
-0.958032966506001,0.371149470417462,1.09708212184573,-0.367251457272305,-0.395739975643471,-0.403699655840823,-0.0632334245546219,-0.0504787233983325,-0.278527679357411,0
